date,level,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
2020-10-23,3,SHSE.601600,SZSE.300750,SHSE.601138,SHSE.600570,SHSE.600460,SHSE.600406,SZSE.002648,SZSE.002607,SHSE.601989,SZSE.000977,SHSE.600085,SHSE.601808,SZSE.000596,SHSE.688981,SHSE.600606,SZSE.000776,SZSE.002236,SZSE.002032,SZSE.003816,SZSE.002050,SHSE.601211,SHSE.600887,SZSE.002252,SHSE.603019,SHSE.600886,SHSE.601088,SHSE.600489,SHSE.603288,SHSE.600547,SHSE.600161,SHSE.601360,SZSE.300999,SZSE.002230,SHSE.600150,SZSE.000166,SHSE.600352,SHSE.601985,SZSE.000725,SZSE.002602,SHSE.601881,SZSE.002938,SZSE.002475,SHSE.601878,SHSE.600438,SHSE.600958,SZSE.000425,SZSE.300759,SZSE.000063,SZSE.300059,SZSE.002414,SHSE.688005,SHSE.601898,SHSE.601816,SHSE.600111,SZSE.300896,SHSE.600030,SZSE.300014,,,
2020-10-23,4,SZSE.000708,SZSE.300433,SHSE.601377,SHSE.600009,SZSE.002736,SHSE.600585,SZSE.300033,SHSE.603986,SHSE.603899,SZSE.300498,SZSE.002812,SHSE.600809,SZSE.000538,SHSE.600346,SHSE.600061,SZSE.002202,SHSE.603259,SZSE.002001,SHSE.601877,SHSE.688036,SZSE.300529,SHSE.603833,SHSE.600436,SZSE.300413,SHSE.601225,SZSE.300595,SHSE.600183,SHSE.600918,SZSE.002821,SHSE.688065,SHSE.603659,SZSE.002568,SHSE.601236,SZSE.000338,SZSE.002493,SHSE.601888,SZSE.002916,SZSE.000768,SHSE.603290,SHSE.603260,SHSE.600276,SZSE.300223,SZSE.002352,SHSE.601966,SZSE.300760,SHSE.600588,SHSE.601021,SZSE.002129,SHSE.600176,SHSE.688363,SHSE.600011,SHSE.600188,SHSE.600132,SHSE.601788,SZSE.300751,SHSE.603501,SZSE.000877,,,
2020-10-23,5,SHSE.600089,SHSE.600763,SHSE.600745,SZSE.300661,SHSE.688599,SHSE.600584,SZSE.300763,SZSE.002311,SZSE.000938,SHSE.601799,SHSE.603882,SHSE.603087,SZSE.002791,SHSE.600760,SZSE.300782,SZSE.300274,SHSE.603486,SZSE.300207,SZSE.002714,SZSE.000876,SZSE.300003,SZSE.000786,SHSE.688012,SZSE.002371,SHSE.601066,SHSE.600332,SZSE.300316,SHSE.600031,SZSE.002459,SHSE.603392,SHSE.688008,SZSE.000157,SZSE.300496,SHSE.688169,SZSE.002601,SZSE.002709,SHSE.600893,SHSE.603806,SHSE.688126,SHSE.601100,SHSE.688111,SZSE.002064,SZSE.002049,SHSE.601012,SZSE.002410,SZSE.000895,SZSE.002271,SZSE.300122,SZSE.300601,SZSE.300454,SHSE.688561,SHSE.600845,SZSE.002920,SZSE.000661,SHSE.688396,SHSE.603185,SHSE.600196,,,
2020-10-30,1,SZSE.300274,SHSE.688169,SHSE.688036,SHSE.603486,SHSE.601865,SHSE.600660,SZSE.300896,SHSE.603195,SZSE.002594,SZSE.300601,SZSE.002709,SHSE.603501,SZSE.002415,SZSE.300661,SZSE.002008,SZSE.000661,SHSE.601012,SHSE.601238,SZSE.300450,SHSE.603799,SHSE.603392,SZSE.300122,SHSE.600741,SZSE.002271,SZSE.300782,SZSE.000568,SZSE.300763,SHSE.600426,SHSE.600438,SHSE.603986,SZSE.002311,SZSE.300750,SHSE.603290,SZSE.002236,SZSE.002230,SHSE.600690,SZSE.300751,SHSE.688111,SZSE.000408,SZSE.002050,SZSE.300760,SHSE.603659,SHSE.600104,SZSE.300595,SZSE.300015,SHSE.688981,SHSE.601100,SZSE.002371,SZSE.300529,SHSE.600809,SHSE.603259,SHSE.603833,SHSE.601799,SHSE.688363,SHSE.603260,SZSE.300347,SZSE.002459,,,
2020-10-30,2,SHSE.603899,SZSE.002920,SZSE.002064,SZSE.002241,SHSE.600132,SHSE.688012,SHSE.600763,SHSE.601901,SZSE.002179,SZSE.002648,SZSE.300759,SHSE.601919,SZSE.000625,SZSE.002129,SZSE.002812,SZSE.300207,SZSE.000963,SZSE.000895,SHSE.600588,SZSE.002568,SZSE.002607,SHSE.600584,SHSE.600031,SZSE.002460,SZSE.002600,SHSE.603369,SZSE.002493,SZSE.000333,SZSE.300866,SZSE.002202,SZSE.002001,SZSE.300496,SZSE.300124,SHSE.601888,SZSE.000858,SHSE.603185,SHSE.603806,SHSE.600196,SHSE.600183,SZSE.002304,SHSE.600886,SZSE.000800,SZSE.002714,SHSE.600845,SZSE.300316,SZSE.300413,SHSE.600406,SZSE.002841,SHSE.601966,SZSE.300142,SHSE.600893,SZSE.002074,SHSE.688561,SZSE.000768,SHSE.688599,SZSE.000596,SHSE.600900,,,
2020-10-30,3,SHSE.601021,SHSE.601899,SZSE.000538,SZSE.002027,SHSE.600276,SHSE.603993,SZSE.000876,SHSE.601816,SZSE.300628,SHSE.601138,SHSE.600219,SHSE.601211,SZSE.002821,SZSE.000651,SHSE.600019,SZSE.300014,SHSE.601668,SHSE.600025,SZSE.000792,SHSE.600028,SZSE.002601,SZSE.002007,SHSE.601088,SHSE.600309,SHSE.600362,SHSE.600085,SHSE.601390,SHSE.688126,SHSE.601985,SZSE.000338,SZSE.000002,SHSE.601857,SHSE.600346,SZSE.002791,SZSE.000725,SZSE.002049,SZSE.300498,SZSE.000100,SZSE.002414,SHSE.603160,SHSE.688396,SHSE.601006,SZSE.300433,SHSE.600745,SHSE.601658,SZSE.002602,SHSE.600009,SHSE.600011,SHSE.600010,SZSE.002555,SHSE.600332,SHSE.600887,SHSE.601988,SHSE.601225,SHSE.601186,SZSE.300408,SZSE.002410,,,
2020-10-30,4,SHSE.600606,SZSE.300003,SZSE.000001,SHSE.600600,SHSE.603882,SHSE.688005,SHSE.603087,SHSE.601288,SHSE.600570,SZSE.002352,SHSE.601328,SHSE.600016,SZSE.000977,SHSE.600150,SZSE.002938,SZSE.002736,SHSE.600519,SHSE.601600,SHSE.603288,SHSE.601398,SHSE.601939,SHSE.600436,SHSE.601989,SHSE.601166,SZSE.000708,SZSE.000786,SZSE.000069,SHSE.601898,SHSE.600018,SHSE.600050,SHSE.601766,SZSE.000877,SHSE.600176,SZSE.002475,SHSE.601236,SHSE.601618,SHSE.601800,SHSE.600036,SHSE.600795,SHSE.601117,SZSE.000063,SHSE.601169,SHSE.601688,SHSE.600188,SZSE.300999,SZSE.000066,SZSE.000703,SZSE.300454,SZSE.000776,SHSE.600655,SHSE.600089,SHSE.600958,SZSE.003816,SZSE.000425,SHSE.601155,SHSE.601998,SZSE.002032,,,
2020-10-30,5,SHSE.600585,SHSE.601877,SHSE.600000,SHSE.600837,SHSE.600926,SHSE.600061,SHSE.600015,SHSE.600030,SHSE.601633,SHSE.601360,SZSE.000166,SZSE.000157,SHSE.601336,SZSE.002142,SHSE.600989,SZSE.000301,SHSE.688065,SZSE.002252,SHSE.601916,SZSE.300223,SZSE.002120,SHSE.601066,SHSE.601818,SHSE.603019,SHSE.600489,SHSE.601628,SHSE.600919,SHSE.601601,SHSE.600048,SHSE.688008,SZSE.002466,SHSE.600547,SHSE.601669,SHSE.600111,SHSE.601111,SHSE.600029,SHSE.600383,SZSE.000938,SHSE.600999,SHSE.601318,SHSE.600460,SHSE.601377,SHSE.601808,SZSE.002916,SZSE.300059,SHSE.600918,SHSE.601878,SHSE.601881,SHSE.601319,SHSE.600760,SHSE.600352,SHSE.600115,SHSE.601229,SZSE.001979,SHSE.601698,SHSE.601216,SHSE.600161,,,
2020-11-06,1,SZSE.000301,SZSE.300999,SZSE.300124,SZSE.002460,SZSE.002466,SZSE.002493,SHSE.688561,SHSE.601799,SHSE.600104,SHSE.601633,SZSE.002594,SZSE.000963,SZSE.300866,SZSE.002709,SHSE.600690,SZSE.300014,SHSE.603260,SHSE.600426,SHSE.600019,SZSE.000333,SHSE.600660,SHSE.601919,SZSE.000651,SHSE.600741,SHSE.603290,SHSE.601899,SZSE.002648,SHSE.603486,SZSE.300274,SHSE.601100,SZSE.300450,SZSE.300782,SHSE.600183,SHSE.600111,SHSE.600584,SZSE.002371,SZSE.300896,SZSE.000063,SZSE.000725,SHSE.603501,SHSE.603799,SZSE.000100,SHSE.688363,SHSE.601377,SZSE.300408,SZSE.000338,SHSE.688169,SHSE.601877,SZSE.300661,SHSE.600309,SZSE.002415,SHSE.600346,SHSE.688008,SZSE.002791,SHSE.603986,SZSE.002179,SZSE.002916,,,
2020-11-06,2,SHSE.600547,SZSE.002027,SHSE.601225,SHSE.601117,SZSE.300207,SZSE.300628,SHSE.600018,SZSE.002230,SZSE.000786,SZSE.000703,SZSE.300059,SHSE.600362,SZSE.002414,SZSE.000708,SHSE.603833,SHSE.600585,SHSE.600406,SZSE.002475,SHSE.601966,SZSE.000938,SHSE.600588,SHSE.600900,SHSE.603993,SZSE.300223,SZSE.000408,SZSE.000625,SZSE.002074,SHSE.601088,SHSE.600489,SZSE.002607,SZSE.300413,SHSE.601600,SZSE.002008,SZSE.000002,SHSE.601155,SHSE.600036,SHSE.600958,SZSE.300750,SZSE.000069,SHSE.600219,SHSE.600383,SZSE.002050,SZSE.002736,SZSE.000858,SHSE.603288,SZSE.002938,SZSE.000568,SHSE.600031,SZSE.300496,SZSE.000596,SZSE.002236,SZSE.002241,SZSE.002920,SZSE.000066,SZSE.300015,SHSE.601788,SHSE.601878,,,
2020-11-06,3,SHSE.601881,SHSE.603160,SHSE.600011,SHSE.688126,SHSE.600048,SHSE.601985,SZSE.300454,SHSE.601668,SHSE.688036,SZSE.002812,SHSE.600655,SZSE.000800,SZSE.002601,SHSE.600745,SHSE.603087,SHSE.688599,SHSE.600795,SHSE.601898,SZSE.002064,SHSE.688396,SHSE.601318,SHSE.601009,SHSE.603659,SHSE.688981,SZSE.000776,SHSE.600809,SHSE.600176,SZSE.000166,SHSE.601658,SZSE.300316,SHSE.601818,SZSE.002304,SZSE.300033,SHSE.688111,SHSE.600029,SZSE.001979,SHSE.600893,SHSE.600085,SHSE.601766,SZSE.002568,SHSE.600460,SHSE.603259,SHSE.600188,SHSE.600352,SZSE.002032,SHSE.600886,SHSE.601989,SZSE.000877,SZSE.002001,SHSE.601698,SHSE.603195,SHSE.601138,SHSE.601236,SHSE.600015,SHSE.600606,SHSE.601390,SHSE.600999,,,
2020-11-06,4,SHSE.600050,SZSE.002600,SHSE.601800,SHSE.600763,SHSE.601816,SHSE.600030,SHSE.600089,SHSE.600028,SZSE.000768,SHSE.600926,SHSE.601169,SHSE.600918,SHSE.688012,SHSE.600519,SHSE.600600,SHSE.603899,SHSE.688005,SHSE.600061,SHSE.600161,SHSE.601939,SHSE.601288,SHSE.601669,SHSE.601618,SHSE.603019,SHSE.601211,SZSE.300751,SHSE.601111,SHSE.601857,SHSE.600000,SHSE.600150,SHSE.600009,SHSE.600837,SZSE.000157,SHSE.600760,SHSE.601998,SHSE.600989,SHSE.601328,SHSE.603392,SHSE.601166,SHSE.600332,SHSE.601988,SHSE.601006,SHSE.601021,SHSE.688065,SHSE.600010,SHSE.601186,SZSE.002352,SHSE.601066,SHSE.601398,SZSE.000876,SHSE.601916,SHSE.600115,SHSE.601808,SZSE.002821,SHSE.601601,SHSE.600845,SHSE.601229,,,
2020-11-06,5,SHSE.600025,SHSE.601838,SZSE.002410,SHSE.601901,SZSE.002202,SHSE.600132,SZSE.300433,SHSE.600276,SZSE.000792,SHSE.600919,SZSE.002841,SZSE.300595,SZSE.002714,SZSE.300498,SHSE.600438,SZSE.003816,SHSE.600570,SHSE.601319,SZSE.000001,SHSE.601238,SZSE.300347,SHSE.600436,SZSE.002142,SZSE.002049,SZSE.000895,SHSE.601888,SZSE.002271,SZSE.002252,SZSE.300142,SHSE.600016,SHSE.600887,SZSE.000538,SHSE.603185,SHSE.603882,SHSE.601360,SZSE.002129,SZSE.300759,SZSE.002311,SHSE.603806,SZSE.300760,SZSE.000425,SHSE.601865,SZSE.002555,SZSE.002120,SZSE.300003,SZSE.002459,SZSE.000977,SZSE.002602,SHSE.601688,SZSE.300122,SHSE.601012,SHSE.603369,SZSE.000661,SZSE.300763,SHSE.600196,SZSE.300601,SHSE.601628,,,
2020-11-13,1,SHSE.600176,SZSE.002064,SZSE.002601,SHSE.600196,SZSE.300751,SHSE.603799,SHSE.600009,SZSE.000703,SZSE.300782,SHSE.688065,SHSE.603260,SZSE.002709,SHSE.600346,SHSE.688036,SZSE.000877,SZSE.000708,SHSE.601995,SHSE.601021,SHSE.601100,SZSE.300014,SHSE.600219,SZSE.002568,SZSE.002920,SHSE.601111,SZSE.002271,SHSE.601600,SZSE.000100,SZSE.000301,SHSE.603290,SZSE.000768,SHSE.600183,SZSE.300628,SZSE.300274,SZSE.000786,SHSE.688396,SZSE.002648,SHSE.600809,SZSE.300003,SHSE.600989,SZSE.300896,SZSE.300999,SHSE.601966,SHSE.600406,SHSE.600763,SHSE.600600,SHSE.688363,SHSE.603369,SZSE.000776,SZSE.300015,SZSE.300595,SHSE.601225,SHSE.600584,SHSE.600111,SHSE.600426,SHSE.600115,SHSE.600745,SZSE.002001,SHSE.600029,,
2020-11-13,2,SHSE.601808,SZSE.300496,SZSE.300661,SHSE.603806,SZSE.002230,SHSE.601919,SHSE.600655,SHSE.600352,SHSE.688126,SZSE.300124,SHSE.600588,SHSE.688008,SZSE.002466,SZSE.000596,SHSE.600010,SHSE.603993,SHSE.600019,SHSE.601138,SHSE.600031,SHSE.601799,SZSE.300450,SHSE.600309,SZSE.002812,SHSE.603899,SZSE.000725,SZSE.300759,SZSE.000858,SHSE.600918,SHSE.688599,SZSE.000568,SHSE.601377,SZSE.000338,SHSE.600460,SZSE.000661,SZSE.002129,SHSE.600893,SHSE.600188,SZSE.300347,SZSE.000408,SZSE.000651,SZSE.002202,SHSE.601857,SZSE.002493,SHSE.603259,SHSE.600438,SHSE.600028,SHSE.600061,SHSE.600025,SZSE.002938,SHSE.601898,SHSE.601336,SZSE.002916,SHSE.601800,SHSE.601816,SZSE.002304,SHSE.600795,SHSE.600585,SZSE.000333,,
2020-11-13,3,SZSE.300223,SHSE.600999,SHSE.600760,SZSE.002008,SHSE.601988,SZSE.000977,SHSE.600519,SHSE.601916,SHSE.600036,SZSE.300033,SHSE.601117,SHSE.601939,SHSE.601236,SZSE.000063,SHSE.603833,SHSE.600900,SHSE.601398,SHSE.601618,SZSE.000792,SZSE.002074,SZSE.002032,SZSE.002120,SHSE.600362,SZSE.300498,SHSE.601009,SHSE.601066,SHSE.603019,SHSE.601006,SHSE.600000,SHSE.600015,SHSE.601390,SHSE.688005,SZSE.000425,SZSE.000157,SHSE.601186,SHSE.600919,SZSE.002607,SZSE.002142,SHSE.601288,SHSE.601328,SHSE.601601,SHSE.601881,SZSE.003816,SZSE.001979,SHSE.601669,SHSE.600016,SHSE.600332,SZSE.002714,SHSE.600150,SHSE.601169,SHSE.601229,SZSE.300408,SZSE.300059,SHSE.601698,SHSE.601998,SZSE.002602,SZSE.002311,SZSE.002179,,
2020-11-13,4,SZSE.300866,SHSE.601766,SHSE.601155,SZSE.000069,SZSE.002007,SHSE.601318,SHSE.601166,SHSE.603087,SHSE.603659,SHSE.600958,SZSE.002252,SHSE.601319,SZSE.300601,SZSE.000002,SHSE.603160,SHSE.601989,SHSE.601628,SHSE.600887,SZSE.002460,SHSE.601818,SHSE.600436,SZSE.002050,SHSE.600018,SZSE.300763,SZSE.300316,SZSE.000166,SHSE.600690,SHSE.601865,SHSE.600030,SZSE.300207,SZSE.002841,SHSE.601360,SHSE.601658,SHSE.601985,SHSE.601888,SHSE.601088,SHSE.601216,SHSE.600837,SHSE.600050,SHSE.600606,SHSE.600085,SZSE.000895,SHSE.600383,SHSE.601668,SHSE.600048,SHSE.603986,SHSE.600161,SZSE.300454,SZSE.002410,SHSE.601878,SHSE.600886,SHSE.600011,SZSE.000001,SZSE.002600,SHSE.603486,SHSE.603195,SHSE.688169,SHSE.601877,,
2020-11-13,5,SHSE.601788,SHSE.600132,SHSE.601688,SHSE.603392,SHSE.600089,SZSE.300529,SZSE.002352,SHSE.601901,SZSE.002821,SZSE.000538,SHSE.601899,SHSE.600926,SHSE.688012,SHSE.601211,SZSE.002414,SZSE.000625,SZSE.002415,SHSE.600276,SHSE.688981,SZSE.300750,SHSE.688561,SZSE.002236,SZSE.300433,SHSE.603288,SZSE.002371,SHSE.600570,SHSE.600845,SZSE.000800,SZSE.000876,SZSE.002555,SHSE.600660,SZSE.000938,SHSE.600489,SHSE.600547,SZSE.002475,SHSE.600104,SZSE.000066,SHSE.601838,SZSE.002736,SHSE.601238,SHSE.600741,SZSE.002027,SZSE.002791,SHSE.601012,SZSE.300142,SZSE.002594,SHSE.603185,SHSE.603501,SZSE.300760,SHSE.601633,SZSE.002049,SZSE.000963,SZSE.300413,SZSE.300122,SHSE.688111,SZSE.002241,SHSE.603882,SZSE.002459,,
2020-11-20,1,SHSE.601919,SZSE.000625,SHSE.688599,SZSE.300223,SHSE.601899,SHSE.600989,SHSE.600926,SZSE.000768,SHSE.601238,SHSE.600362,SZSE.002568,SHSE.601808,SZSE.300999,SZSE.000708,SHSE.600161,SHSE.601021,SZSE.002049,SZSE.000001,SHSE.600219,SHSE.600893,SHSE.601600,SZSE.002841,SHSE.603993,SZSE.002601,SHSE.601698,SHSE.601111,SHSE.603882,SHSE.600383,SHSE.600809,SHSE.600048,SHSE.600600,SZSE.002001,SHSE.600346,SHSE.601166,SZSE.300454,SZSE.000301,SZSE.002920,SHSE.603486,SHSE.600760,SZSE.000895,SHSE.600188,SZSE.002142,SZSE.000002,SHSE.688111,SZSE.000877,SHSE.601601,SHSE.601117,SZSE.000338,SZSE.000800,SHSE.600036,SHSE.600111,SZSE.000963,SZSE.002064,SHSE.601838,SHSE.600426,SHSE.601878,SZSE.300498,SHSE.601318,,
2020-11-20,2,SHSE.600029,SZSE.300866,SHSE.600009,SZSE.300751,SZSE.000157,SHSE.601818,SHSE.600018,SHSE.601669,SHSE.600352,SHSE.601788,SHSE.601628,SZSE.002202,SHSE.601336,SHSE.600999,SHSE.600132,SZSE.002714,SHSE.600690,SZSE.000568,SHSE.600150,SHSE.600115,SZSE.000069,SHSE.600025,SZSE.002074,SHSE.603799,SHSE.600438,SHSE.600089,SHSE.600104,SHSE.601618,SHSE.600795,SHSE.601898,SHSE.600000,SHSE.603185,SZSE.000408,SZSE.300059,SHSE.600309,SZSE.000166,SHSE.601009,SHSE.601633,SHSE.600031,SHSE.601939,SHSE.600015,SHSE.601390,SHSE.601006,SZSE.000651,SHSE.600030,SZSE.300496,SHSE.601985,SHSE.600887,SHSE.600918,SZSE.300896,SHSE.600570,SZSE.002493,SHSE.600845,SHSE.600585,SZSE.002027,SHSE.600019,SZSE.002311,SHSE.688396,,
2020-11-20,3,SHSE.600332,SHSE.603369,SHSE.601995,SZSE.002460,SHSE.600489,SZSE.002459,SZSE.300413,SZSE.000786,SHSE.600958,SHSE.600176,SHSE.601319,SHSE.601800,SZSE.001979,SHSE.601998,SHSE.600028,SHSE.601225,SHSE.600010,SZSE.002304,SHSE.601989,SHSE.600276,SZSE.002736,SHSE.601668,SHSE.600919,SHSE.601169,SHSE.600406,SZSE.003816,SHSE.600061,SZSE.300782,SHSE.688008,SHSE.601211,SHSE.601186,SHSE.601857,SHSE.601088,SHSE.601398,SHSE.601229,SHSE.600011,SHSE.601066,SZSE.000858,SHSE.601658,SHSE.603833,SZSE.000333,SHSE.600016,SZSE.000063,SHSE.601155,SHSE.601328,SHSE.601766,SHSE.601881,SHSE.601916,SHSE.600741,SZSE.000661,SZSE.000876,SZSE.300033,SZSE.002032,SHSE.603288,SHSE.600519,SHSE.601816,SHSE.600886,SZSE.300760,,
2020-11-20,4,SHSE.601688,SZSE.002415,SHSE.601901,SHSE.600606,SHSE.600050,SHSE.601288,SZSE.002252,SZSE.000725,SHSE.601012,SZSE.000538,SZSE.002414,SHSE.601988,SHSE.688561,SHSE.603501,SHSE.603986,SHSE.603019,SHSE.601877,SZSE.002594,SHSE.603260,SZSE.000425,SHSE.600547,SZSE.000792,SHSE.601966,SHSE.601360,SZSE.000066,SZSE.000776,SHSE.600085,SZSE.300750,SHSE.688036,SHSE.601236,SZSE.000938,SHSE.601799,SHSE.600460,SHSE.601138,SHSE.600660,SHSE.601377,SHSE.688363,SZSE.002179,SHSE.600436,SZSE.002602,SZSE.300628,SZSE.300274,SZSE.000977,SZSE.002410,SHSE.603160,SZSE.300316,SZSE.300124,SZSE.002352,SZSE.002648,SZSE.002129,SZSE.002050,SHSE.603806,SHSE.603087,SZSE.002600,SHSE.688981,SZSE.002555,SZSE.000703,SZSE.300433,,
2020-11-20,5,SHSE.600584,SZSE.300529,SHSE.603195,SHSE.600900,SHSE.600655,SZSE.002120,SZSE.300003,SZSE.002008,SHSE.601216,SZSE.300014,SZSE.300408,SZSE.002371,SZSE.002938,SZSE.002007,SHSE.603392,SZSE.002812,SZSE.002821,SZSE.002791,SHSE.600745,SHSE.688169,SHSE.688065,SZSE.300142,SHSE.601888,SZSE.002241,SZSE.002230,SHSE.600588,SHSE.601100,SZSE.000596,SZSE.000100,SZSE.300763,SZSE.002271,SZSE.300450,SHSE.688126,SHSE.600837,SZSE.300207,SZSE.002466,SZSE.300347,SZSE.300661,SZSE.002236,SHSE.603899,SZSE.300015,SZSE.002607,SZSE.002475,SHSE.688012,SZSE.002916,SHSE.603290,SHSE.600183,SHSE.603259,SZSE.002709,SZSE.300601,SHSE.600196,SZSE.300595,SHSE.601865,SZSE.300122,SZSE.300759,SHSE.603659,SHSE.688005,SHSE.600763,,
2020-11-27,1,SZSE.000625,SHSE.600362,SHSE.601601,SHSE.600188,SHSE.601600,SZSE.002466,SHSE.600111,SHSE.600918,SHSE.601838,SHSE.601658,SHSE.601088,SZSE.002493,SHSE.601166,SHSE.601360,SZSE.300223,SHSE.601995,SHSE.688396,SHSE.600031,SHSE.601818,SHSE.600893,SZSE.002709,SHSE.601398,SHSE.601939,SHSE.601808,SHSE.601318,SHSE.688599,SHSE.601117,SHSE.600760,SZSE.002459,SZSE.002142,SHSE.601998,SZSE.000157,SHSE.601377,SZSE.002714,SHSE.688005,SHSE.600000,SHSE.601319,SHSE.601877,SHSE.600383,SHSE.603185,SHSE.600028,SHSE.600837,SZSE.000001,SHSE.601888,SHSE.688561,SHSE.600161,SHSE.601881,SHSE.601009,SHSE.601225,SHSE.600183,SHSE.600886,SHSE.600150,SHSE.601012,SHSE.601288,SHSE.601898,SZSE.300059,SHSE.600926,SHSE.601985,,
2020-11-27,2,SHSE.601006,SZSE.002600,SHSE.601336,SZSE.300433,SHSE.688126,SHSE.600025,SHSE.601211,SZSE.000301,SHSE.600346,SHSE.601328,SHSE.600089,SHSE.601668,SHSE.603799,SZSE.000425,SHSE.601988,SHSE.600016,SHSE.600015,SHSE.603290,SZSE.300274,SHSE.601169,SHSE.601688,SHSE.601100,SHSE.601633,SHSE.601878,SHSE.600460,SHSE.600048,SZSE.003816,SZSE.002202,SHSE.600900,SHSE.600919,SHSE.600606,SZSE.000002,SZSE.002460,SHSE.600050,SHSE.601229,SHSE.600584,SHSE.601916,SZSE.002648,SZSE.300661,SZSE.002304,SZSE.002414,SHSE.600030,SHSE.601989,SHSE.601618,SHSE.600036,SHSE.603501,SZSE.000166,SHSE.600011,SZSE.000768,SZSE.300751,SHSE.601857,SHSE.600426,SHSE.600795,SZSE.000069,SHSE.601186,SHSE.601800,SHSE.600029,SHSE.601766,,
2020-11-27,3,SHSE.601066,SHSE.600519,SZSE.300866,SZSE.300207,SZSE.002736,SHSE.600352,SHSE.600010,SZSE.000776,SZSE.300122,SZSE.002074,SHSE.601628,SZSE.300014,SHSE.601155,SHSE.600958,SHSE.601669,SHSE.601901,SZSE.002601,SHSE.600061,SZSE.300498,SHSE.600009,SZSE.300628,SHSE.600406,SHSE.601698,SHSE.688111,SHSE.600276,SHSE.600132,SZSE.000792,SZSE.002179,SHSE.600104,SZSE.002938,SZSE.000786,SHSE.603260,SHSE.601899,SHSE.601021,SZSE.002475,SHSE.601390,SZSE.300033,SHSE.600115,SHSE.601865,SHSE.600655,SHSE.600332,SZSE.000800,SZSE.002129,SZSE.000568,SZSE.000708,SZSE.000876,SHSE.600489,SZSE.002252,SHSE.601816,SHSE.600018,SZSE.002594,SZSE.000100,SHSE.600585,SHSE.601788,SHSE.688036,SZSE.002415,SHSE.603288,SHSE.601919,,
2020-11-27,4,SZSE.300408,SZSE.001979,SZSE.000538,SZSE.002352,SHSE.600085,SZSE.002791,SZSE.000651,SZSE.000977,SZSE.000938,SHSE.603986,SZSE.300316,SHSE.600176,SHSE.601111,SZSE.300763,SHSE.600600,SZSE.000661,SHSE.600547,SHSE.688065,SHSE.600196,SZSE.300760,SZSE.000858,SZSE.300782,SZSE.000596,SHSE.600887,SHSE.600660,SZSE.002236,SHSE.600438,SHSE.600745,SHSE.600019,SHSE.603833,SZSE.002027,SZSE.000725,SHSE.603659,SZSE.300015,SHSE.600989,SHSE.601799,SHSE.601238,SHSE.601138,SHSE.600436,SZSE.300450,SHSE.603369,SZSE.300124,SHSE.603899,SZSE.000338,SZSE.002032,SHSE.603993,SZSE.000063,SHSE.688981,SHSE.600999,SZSE.300347,SZSE.002007,SZSE.300142,SZSE.300454,SHSE.600845,SZSE.002602,SZSE.002371,SHSE.600219,SHSE.688012,,
2020-11-27,5,SHSE.600763,SZSE.300595,SZSE.002120,SHSE.603019,SZSE.002916,SZSE.002049,SZSE.300750,SHSE.603160,SHSE.603806,SZSE.000333,SHSE.600690,SZSE.002311,SHSE.603195,SZSE.002001,SZSE.000066,SZSE.002410,SHSE.600809,SZSE.300529,SHSE.601966,SZSE.002008,SZSE.300003,SZSE.002841,SZSE.002555,SHSE.600570,SZSE.002064,SZSE.000703,SHSE.603392,SHSE.601236,SHSE.603259,SZSE.002241,SHSE.603882,SZSE.000408,SHSE.688008,SHSE.600741,SZSE.000895,SHSE.688169,SZSE.002230,SZSE.002812,SZSE.002050,SZSE.002821,SHSE.600309,SHSE.688363,SZSE.000877,SHSE.600588,SZSE.002920,SZSE.300759,SZSE.300999,SHSE.601216,SZSE.000963,SZSE.002607,SZSE.002271,SZSE.002568,SHSE.603486,SZSE.300601,SZSE.300496,SZSE.300413,SZSE.300896,SHSE.603087,,
2020-12-04,1,SHSE.603185,SHSE.600460,SZSE.000157,SHSE.688396,SZSE.300601,SZSE.002555,SZSE.300122,SZSE.300347,SZSE.300595,SHSE.688169,SHSE.600763,SHSE.603288,SZSE.000661,SHSE.600999,SZSE.300896,SZSE.002007,SHSE.600570,SZSE.002821,SZSE.300124,SZSE.300529,SHSE.688111,SZSE.002938,SZSE.002812,SHSE.688008,SHSE.601100,SHSE.603882,SZSE.002027,SZSE.002600,SZSE.002304,SZSE.300142,SZSE.002602,SZSE.000425,SHSE.603259,SHSE.600600,SHSE.600436,SZSE.002049,SHSE.600196,SZSE.002791,SZSE.002129,SHSE.600132,SHSE.600745,SHSE.600161,SHSE.601966,SZSE.300015,SZSE.000066,SZSE.300628,SHSE.600183,SHSE.600893,SZSE.002352,SHSE.603986,SZSE.300999,SHSE.600989,SHSE.601360,SZSE.002916,SZSE.300059,SZSE.300759,SZSE.300408,SHSE.603501,,
